460,04-17,16:33:23.7934689+03:00,1618666403.79347,-0.3,90.6
461,04-17,16:33:23.8244534+03:00,1618666403.82445,-0.3,90.6
462,04-17,16:33:23.8254509+03:00,1618666403.82545,-0.3,90.6
463,04-17,16:33:23.8564490+03:00,1618666403.85645,-0.3,90.6
464,04-17,16:33:23.8914121+03:00,1618666403.89141,-0.3,90.5
465,04-17,16:33:23.8934127+03:00,1618666403.89341,-0.3,90.5
466,04-17,16:33:23.9254837+03:00,1618666403.92548,-0.3,90.6
467,04-17,16:33:23.9264882+03:00,1618666403.92649,-0.3,90.6
468,04-17,16:33:23.9574685+03:00,1618666403.95747,-0.3,90.6
469,04-17,16:33:23.9904465+03:00,1618666403.99045,-0.4,90.6
470,04-17,16:33:23.9924450+03:00,1618666403.99245,-0.4,90.6
471,04-17,16:33:24.0236130+03:00,1618666404.02361,-0.4,90.6
472,04-17,16:33:24.0266083+03:00,1618666404.0276,-0.4,90.6
473,04-17,16:33:24.0565845+03:00,1618666404.05658,-0.4,90.6
474,04-17,16:33:24.0895663+03:00,1618666404.08957,-0.4,90.6
475,04-17,16:33:24.0905643+03:00,1618666404.09056,-0.4,90.6
476,04-17,16:33:24.1195481+03:00,1618666404.11955,-0.4,90.6
477,04-17,16:33:24.1205478+03:00,1618666404.12055,-0.4,90.6
478,04-17,16:33:24.1495306+03:00,1618666404.14953,-0.3,90.6
479,04-17,16:33:24.1845184+03:00,1618666404.18452,-0.3,90.6
480,04-17,16:33:24.1855128+03:00,1618666404.18551,-0.3,90.6
481,04-17,16:33:24.2174917+03:00,1618666404.21749,-0.3,90.7
482,04-17,16:33:24.2564860+03:00,1618666404.25649,-0.3,90.7
483,04-17,16:33:24.2584731+03:00,1618666404.25847,-0.3,90.7
484,04-17,16:33:24.2954481+03:00,1618666404.29545,-0.3,90.7
485,04-17,16:33:24.2964468+03:00,1618666404.29645,-0.3,90.7
486,04-17,16:33:24.3304276+03:00,1618666404.33043,-0.3,90.6
487,04-17,16:33:24.3324255+03:00,1618666404.33343,-0.3,90.6
488,04-17,16:33:24.3644094+03:00,1618666404.36441,-0.3,90.6
489,04-17,16:33:24.3654075+03:00,1618666404.36641,-0.3,90.6
490,04-17,16:33:24.3853978+03:00,1618666404.3854,-0.3,90.6
491,04-17,16:33:24.4170943+03:00,1618666404.41709,-0.3,90.6
492,04-17,16:33:24.4530709+03:00,1618666404.45307,-0.3,90.6
493,04-17,16:33:24.4540697+03:00,1618666404.45407,-0.3,90.6
494,04-17,16:33:24.4770565+03:00,1618666404.47807,-0.3,90.6
495,04-17,16:33:24.5130362+03:00,1618666404.51404,-0.3,90.5
496,04-17,16:33:24.5150340+03:00,1618666404.51503,-0.3,90.5
497,04-17,16:33:24.5500146+03:00,1618666404.55001,-0.3,90.5
498,04-17,16:33:24.5520156+03:00,1618666404.55202,-0.3,90.5
499,04-17,16:33:24.5769991+03:00,1618666404.577,-0.3,90.5
500,04-17,16:33:24.6119782+03:00,1618666404.61198,-0.3,90.5
501,04-17,16:33:24.6129781+03:00,1618666404.61298,-0.3,90.5
502,04-17,16:33:24.6449596+03:00,1618666404.64496,-0.3,90.5
503,04-17,16:33:24.6459593+03:00,1618666404.64596,-0.3,90.5
504,04-17,16:33:24.6789575+03:00,1618666404.67996,-0.3,90.4
505,04-17,16:33:24.6819396+03:00,1618666404.68194,-0.3,90.4
506,04-17,16:33:24.7119213+03:00,1618666404.71192,-0.3,90.4
507,04-17,16:33:24.7479003+03:00,1618666404.7479,-0.3,90.4
508,04-17,16:33:24.7488999+03:00,1618666404.7489,-0.3,90.4
509,04-17,16:33:24.7728868+03:00,1618666404.77289,-0.3,90.3
510,04-17,16:33:24.8088682+03:00,1618666404.80887,-0.3,90.1
511,04-17,16:33:24.8098650+03:00,1618666404.80987,-0.3,90.1
512,04-17,16:33:24.8438466+03:00,1618666404.84385,-0.3,90.1
513,04-17,16:33:24.8448449+03:00,1618666404.84484,-0.3,90.1
514,04-17,16:33:24.8728285+03:00,1618666404.87283,-0.3,90
515,04-17,16:33:24.9118235+03:00,1618666404.91282,-0.4,89.8
516,04-17,16:33:24.9138069+03:00,1618666404.91482,-0.4,89.8
517,04-17,16:33:24.9417916+03:00,1618666404.94179,-0.4,89.6
518,04-17,16:33:24.9447901+03:00,1618666404.94479,-0.4,89.6
519,04-17,16:33:24.9767924+03:00,1618666404.97777,-0.4,89.6
520,04-17,16:33:25.0097665+03:00,1618666405.00977,-0.4,89.4
521,04-17,16:33:25.0107483+03:00,1618666405.01075,-0.4,89.4
522,04-17,16:33:25.0377338+03:00,1618666405.03773,-0.4,89.3
523,04-17,16:33:25.0397356+03:00,1618666405.03974,-0.4,89.3
524,04-17,16:33:25.0737315+03:00,1618666405.07471,-0.4,89.1
525,04-17,16:33:25.1076962+03:00,1618666405.1077,-0.4,89.1
526,04-17,16:33:25.1086924+03:00,1618666405.10869,-0.4,89.1
527,04-17,16:33:25.1386801+03:00,1618666405.13868,-0.4,88.9
528,04-17,16:33:25.1416745+03:00,1618666405.14167,-0.4,88.9
529,04-17,16:33:25.1696577+03:00,1618666405.16966,-0.4,88.9
530,04-17,16:33:25.2046402+03:00,1618666405.20464,-0.4,88.9
531,04-17,16:33:25.2066386+03:00,1618666405.20664,-0.4,88.9
532,04-17,16:33:25.2356383+03:00,1618666405.23564,-0.4,88.9
533,04-17,16:33:25.2676182+03:00,1618666405.26762,-0.4,88.8
534,04-17,16:33:25.2696019+03:00,1618666405.2696,-0.4,88.8
535,04-17,16:33:25.3106014+03:00,1618666405.3106,-0.4,88.8
536,04-17,16:33:25.3115757+03:00,1618666405.31258,-0.4,88.8
537,04-17,16:33:25.3345633+03:00,1618666405.33557,-0.4,88.8
538,04-17,16:33:25.3745416+03:00,1618666405.37454,-0.4,88.8
539,04-17,16:33:25.3765388+03:00,1618666405.37654,-0.4,88.8
540,04-17,16:33:25.4055243+03:00,1618666405.40552,-0.4,88.8
541,04-17,16:33:25.4065232+03:00,1618666405.40652,-0.4,88.8
542,04-17,16:33:25.4355246+03:00,1618666405.43552,-0.4,88.8
543,04-17,16:33:25.4805000+03:00,1618666405.4805,-0.4,88.8
544,04-17,16:33:25.4814783+03:00,1618666405.48148,-0.4,88.8
545,04-17,16:33:25.4824774+03:00,1618666405.48349,-0.4,88.8
546,04-17,16:33:25.4974716+03:00,1618666405.49847,-0.4,88.8
547,04-17,16:33:25.5414440+03:00,1618666405.54244,-0.4,88.8
548,04-17,16:33:25.5434431+03:00,1618666405.54344,-0.4,88.8
549,04-17,16:33:25.5634340+03:00,1618666405.56443,-0.4,88.8
550,04-17,16:33:25.5974112+03:00,1618666405.59741,-0.4,88.8
551,04-17,16:33:25.6303925+03:00,1618666405.63039,-0.4,88.8
552,04-17,16:33:25.6314084+03:00,1618666405.63239,-0.4,88.8
553,04-17,16:33:25.6633766+03:00,1618666405.66338,-0.4,88.8
554,04-17,16:33:25.6653736+03:00,1618666405.66537,-0.4,88.8
555,04-17,16:33:25.6973545+03:00,1618666405.69735,-0.4,88.8
556,04-17,16:33:25.7293359+03:00,1618666405.72934,-0.4,88.7
557,04-17,16:33:25.7303529+03:00,1618666405.73035,-0.4,88.7
558,04-17,16:33:25.7633185+03:00,1618666405.76332,-0.4,88.7
559,04-17,16:33:25.7653150+03:00,1618666405.76632,-0.4,88.7
560,04-17,16:33:25.7942985+03:00,1618666405.7943,-0.4,88.7
561,04-17,16:33:25.8282930+03:00,1618666405.82829,-0.3,88.8
562,04-17,16:33:25.8292934+03:00,1618666405.82929,-0.3,88.8
563,04-17,16:33:25.8572763+03:00,1618666405.85728,-0.3,88.8
564,04-17,16:33:25.8932577+03:00,1618666405.89326,-0.3,88.8
565,04-17,16:33:25.8942573+03:00,1618666405.89426,-0.3,88.8
566,04-17,16:33:25.9285363+03:00,1618666405.92854,-0.3,88.8
567,04-17,16:33:25.9295344+03:00,1618666405.92953,-0.3,88.8
568,04-17,16:33:25.9615144+03:00,1618666405.96252,-0.3,88.9
569,04-17,16:33:25.9635129+03:00,1618666405.96351,-0.3,88.9
570,04-17,16:33:25.9914989+03:00,1618666405.9915,-0.3,88.9
571,04-17,16:33:26.0314734+03:00,1618666406.03147,-0.3,88.9
572,04-17,16:33:26.0324751+03:00,1618666406.03347,-0.3,88.9
573,04-17,16:33:26.0614567+03:00,1618666406.06146,-0.3,88.9
574,04-17,16:33:26.0634756+03:00,1618666406.06348,-0.3,88.9
575,04-17,16:33:26.0934385+03:00,1618666406.09344,-0.3,88.9
576,04-17,16:33:26.1214217+03:00,1618666406.12242,-0.4,88.9
577,04-17,16:33:26.1234208+03:00,1618666406.12342,-0.4,88.9
578,04-17,16:33:26.1564030+03:00,1618666406.1564,-0.4,88.9
579,04-17,16:33:26.1893853+03:00,1618666406.18939,-0.3,88.9
580,04-17,16:33:26.1903820+03:00,1618666406.19038,-0.3,88.9
581,04-17,16:33:26.2263606+03:00,1618666406.22636,-0.3,89
582,04-17,16:33:26.2273624+03:00,1618666406.22736,-0.3,89
583,04-17,16:33:26.2573430+03:00,1618666406.25734,-0.3,89
584,04-17,16:33:26.2883249+03:00,1618666406.28832,-0.3,89
585,04-17,16:33:26.2893241+03:00,1618666406.29032,-0.3,89
586,04-17,16:33:26.3240261+03:00,1618666406.32403,-0.3,89
587,04-17,16:33:26.3260190+03:00,1618666406.32602,-0.3,89
588,04-17,16:33:26.3540051+03:00,1618666406.35401,-0.3,89
589,04-17,16:33:26.3879831+03:00,1618666406.38798,-0.3,89
590,04-17,16:33:26.3889824+03:00,1618666406.38998,-0.3,89
591,04-17,16:33:26.4199670+03:00,1618666406.41997,-0.3,89
592,04-17,16:33:26.4209660+03:00,1618666406.42196,-0.3,89
593,04-17,16:33:26.4519488+03:00,1618666406.45195,-0.3,89
594,04-17,16:33:26.4889278+03:00,1618666406.48893,-0.4,89
595,04-17,16:33:26.4899247+03:00,1618666406.48992,-0.4,89
596,04-17,16:33:26.5219061+03:00,1618666406.52191,-0.4,89
597,04-17,16:33:26.5229081+03:00,1618666406.52291,-0.4,89
598,04-17,16:33:26.5518893+03:00,1618666406.55189,-0.4,89.1
599,04-17,16:33:26.5818761+03:00,1618666406.58188,-0.4,89.1
600,04-17,16:33:26.5838708+03:00,1618666406.58387,-0.4,89.1
601,04-17,16:33:26.6128705+03:00,1618666406.61287,-0.4,89
602,04-17,16:33:26.6518336+03:00,1618666406.65283,-0.4,89.1
603,04-17,16:33:26.6548312+03:00,1618666406.65483,-0.4,89.1
