%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
110.0, 14.765125274658203, 1.2865256071090698, -3.6838014125823975, -15.4495267868042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301344235E9, 2021-04-17 16:45:30.134
111.0, 17.772005081176758, -9.428287506103516, 12.300531387329102, -65.6838607788086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301501105E9, 2021-04-17 16:45:30.150
111.0, -0.9723739624023438, 25.364002227783203, -77.39723205566406, 38.636905670166016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301501105E9, 2021-04-17 16:45:30.150
112.0, 3.6538822650909424, 19.634475708007812, -45.37620544433594, 30.356767654418945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301508243E9, 2021-04-17 16:45:30.150
112.0, 3.0031397342681885, 17.764524459838867, -63.735374450683594, 8.194120407104492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301508243E9, 2021-04-17 16:45:30.150
113.0, 0.1869949996471405, 7.307764530181885, -56.259315490722656, -2.9507811069488525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130180822E9, 2021-04-17 16:45:30.180
113.0, 11.320676803588867, -45.00221633911133, -73.24220275878906, -22.473058700561523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130180822E9, 2021-04-17 16:45:30.180
114.0, 18.430227279663086, 60.37320327758789, -5.067564487457275, -14.798784255981445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301815696E9, 2021-04-17 16:45:30.181
114.0, 4.203647613525391, 34.541717529296875, -20.93596076965332, 39.4372444152832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301815696E9, 2021-04-17 16:45:30.181
115.0, -3.1938745975494385, 22.775991439819336, -38.76406478881836, 7.573297500610352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130182315E9, 2021-04-17 16:45:30.182
115.0, 1.0770912170410156, 18.407787322998047, -42.71339797973633, 18.49754524230957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130182315E9, 2021-04-17 16:45:30.182
116.0, 8.919661521911621, 30.689619064331055, -22.443140029907227, 7.034751892089844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301948764E9, 2021-04-17 16:45:30.194
116.0, 17.801923751831055, -3.4332282543182373, -34.70252990722656, -12.513705253601074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671301948764E9, 2021-04-17 16:45:30.194
117.0, 2.7899653911590576, 18.493804931640625, -72.69243621826172, 9.663901329040527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302101657E9, 2021-04-17 16:45:30.210
117.0, 3.971773862838745, 9.742439270019531, -44.85261917114258, 1.4548211097717285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302101657E9, 2021-04-17 16:45:30.210
118.0, 19.70553207397461, 25.913766860961914, -46.67769241333008, 18.96503257751465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302108836E9, 2021-04-17 16:45:30.210
118.0, 4.4729204177856445, 20.042123794555664, -44.04106140136719, -4.2821855545043945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302108836E9, 2021-04-17 16:45:30.210
119.0, 9.162755012512207, 11.687187194824219, -44.127079010009766, -3.9007155895233154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302247522E9, 2021-04-17 16:45:30.224
119.0, 0.47122740745544434, 16.80337142944336, -44.23179626464844, 9.5629243850708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302247522E9, 2021-04-17 16:45:30.224
120.0, 20.816282272338867, 20.98457908630371, -14.727725982666016, -1.9522278308868408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130240203E9, 2021-04-17 16:45:30.240
120.0, 17.39427375793457, 6.170835018157959, -33.98447036743164, -14.185440063476562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130240203E9, 2021-04-17 16:45:30.240
121.0, 4.551458358764648, 21.4146671295166, -56.18451690673828, 2.715167284011841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130240904E9, 2021-04-17 16:45:30.240
121.0, 17.764524459838867, 14.35373592376709, 18.269411087036133, 12.741839408874512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130240904E9, 2021-04-17 16:45:30.240
122.0, 20.958398818969727, 14.682847023010254, -48.19609069824219, 14.237798690795898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302544484E9, 2021-04-17 16:45:30.254
122.0, 11.425394058227539, 20.700345993041992, -64.32627868652344, -5.759446144104004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302544484E9, 2021-04-17 16:45:30.254
123.0, 6.997352600097656, 19.40260124206543, -46.17280578613281, 1.9971065521240234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61866713027017E9, 2021-04-17 16:45:30.270
123.0, 13.06721019744873, 43.17714309692383, -2.199061155319214, 8.74014663696289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61866713027017E9, 2021-04-17 16:45:30.270
124.0, 25.248064041137695, -3.6314427852630615, 64.28887939453125, -27.708919525146484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302708666E9, 2021-04-17 16:45:30.270
124.0, 27.20403289794922, 13.044771194458008, -109.57907104492188, 0.2505733072757721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302708666E9, 2021-04-17 16:45:30.270
125.0, 6.451327323913574, 18.50502586364746, -80.05255889892578, -6.010019302368164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302846546E9, 2021-04-17 16:45:30.284
125.0, 7.464840412139893, 33.685279846191406, -37.76551055908203, 23.983978271484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671302846546E9, 2021-04-17 16:45:30.284
126.0, 17.132482528686523, 10.617575645446777, -43.30430221557617, 5.434074401855469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130300113E9, 2021-04-17 16:45:30.300
126.0, 16.627595901489258, 19.99724578857422, -44.029842376708984, -9.686341285705566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130300113E9, 2021-04-17 16:45:30.300
127.0, 8.725186347961426, 11.227179527282715, -51.576961517333984, -9.31609058380127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303008428E9, 2021-04-17 16:45:30.300
127.0, 23.333236694335938, 25.446279525756836, -54.636199951171875, 6.810358047485352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303008428E9, 2021-04-17 16:45:30.300
128.0, 25.292943954467773, 36.665977478027344, -23.404293060302734, -0.44504809379577637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303145304E9, 2021-04-17 16:45:30.314
128.0, 24.713258743286133, 4.985286712646484, -39.4970817565918, -21.276290893554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303145304E9, 2021-04-17 16:45:30.314
129.0, 11.80312442779541, 9.50308609008789, -37.159645080566406, -5.9688801765441895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303301115E9, 2021-04-17 16:45:30.330
129.0, 21.18279266357422, -6.967433452606201, -59.8720588684082, -4.7160139083862305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303301115E9, 2021-04-17 16:45:30.330
130.0, 45.15555191040039, 64.23278045654297, 12.49500560760498, 1.7278337478637695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303308628E9, 2021-04-17 16:45:30.330
130.0, 18.923892974853516, 40.031890869140625, -27.51444435119629, -19.533496856689453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303308628E9, 2021-04-17 16:45:30.330
131.0, 24.952611923217773, 6.690680980682373, 9.667641639709473, -32.6007080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303445015E9, 2021-04-17 16:45:30.344
131.0, 11.627348899841309, 39.19415283203125, -63.701717376708984, 27.361108779907227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303445015E9, 2021-04-17 16:45:30.344
132.0, 24.96383285522461, 37.32794189453125, -23.213558197021484, 10.46798038482666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303601763E9, 2021-04-17 16:45:30.360
132.0, 20.124401092529297, 29.706026077270508, -30.319368362426758, -9.233813285827637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303601763E9, 2021-04-17 16:45:30.360
133.0, 9.63772201538086, 26.605648040771484, -31.142147064208984, -6.391489028930664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303608956E9, 2021-04-17 16:45:30.360
133.0, 27.596721649169922, 38.446170806884766, 6.630842685699463, -0.9761139154434204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303608956E9, 2021-04-17 16:45:30.360
134.0, 28.6102352142334, 13.747872352600098, -0.6283031702041626, -12.812897682189941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130374468E9, 2021-04-17 16:45:30.374
134.0, 32.82136154174805, 19.7130126953125, -22.77225112915039, -26.05962371826172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130374468E9, 2021-04-17 16:45:30.374
135.0, 7.663054943084717, 30.083755493164062, -60.691097259521484, -8.710227012634277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130390124E9, 2021-04-17 16:45:30.390
135.0, 18.478845596313477, 21.83353614807129, -27.779977798461914, 6.597183704376221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130390124E9, 2021-04-17 16:45:30.390
136.0, 36.35182571411133, 37.03622817993164, -22.473058700561523, -5.826764106750488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303908792E9, 2021-04-17 16:45:30.390
136.0, 24.6309814453125, 25.6108341217041, -1.207987666130066, -22.73859214782715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671303908792E9, 2021-04-17 16:45:30.390
137.0, 25.674413681030273, 28.688772201538086, -46.40467834472656, -11.182300567626953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304044588E9, 2021-04-17 16:45:30.404
137.0, 17.891681671142578, 36.84549331665039, -32.675506591796875, 10.049111366271973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304044588E9, 2021-04-17 16:45:30.404
138.0, 30.038875579833984, 32.623146057128906, -23.81942367553711, -5.041385173797607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304202085E9, 2021-04-17 16:45:30.420
138.0, 23.684785842895508, 26.867441177368164, -21.960693359375, -10.01545238494873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304202085E9, 2021-04-17 16:45:30.420
139.0, 14.387394905090332, 33.7563362121582, -22.443140029907227, -0.639522910118103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304208407E9, 2021-04-17 16:45:30.420
139.0, 23.957799911499023, 11.402955055236816, -45.705318450927734, 12.599722862243652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304208407E9, 2021-04-17 16:45:30.420
140.0, 35.611328125, 46.842247009277344, -5.905302047729492, -8.055744171142578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304346075E9, 2021-04-17 16:45:30.434
140.0, 26.669225692749023, 42.537620544433594, -17.255897521972656, -26.485971450805664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304346075E9, 2021-04-17 16:45:30.434
141.0, 8.29135799407959, 23.7034854888916, -11.144902229309082, -2.715167284011841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304501321E9, 2021-04-17 16:45:30.450
141.0, 17.603708267211914, 28.726171493530273, -13.276644706726074, 10.434320449829102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304501321E9, 2021-04-17 16:45:30.450
142.0, 47.59022521972656, -7.947287559509277, -83.53814697265625, 32.567047119140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304508398E9, 2021-04-17 16:45:30.450
142.0, 28.337221145629883, 56.910057067871094, -39.833675384521484, -108.51693725585938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304508398E9, 2021-04-17 16:45:30.450
143.0, 16.810850143432617, 9.738699913024902, -44.71050262451172, 28.225025177001953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130464438E9, 2021-04-17 16:45:30.464
143.0, -6.440107822418213, 51.06459426879883, 1.522139310836792, 48.77951431274414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130464438E9, 2021-04-17 16:45:30.464
144.0, 12.001338958740234, 61.360538482666016, -0.2767525911331177, 47.470550537109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304801629E9, 2021-04-17 16:45:30.480
144.0, 5.03764533996582, 47.81462097167969, -19.320323944091797, 15.389688491821289, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304801629E9, 2021-04-17 16:45:30.480
145.0, -4.686094760894775, 46.034427642822266, -25.708072662353516, 9.705039978027344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61866713048085E9, 2021-04-17 16:45:30.480
145.0, -11.432873725891113, 50.63076400756836, -26.504671096801758, 21.40718650817871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61866713048085E9, 2021-04-17 16:45:30.480
146.0, 7.808911323547363, 45.28644943237305, -26.067102432250977, 11.68344783782959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304948375E9, 2021-04-17 16:45:30.494
146.0, 2.2925586700439453, 37.634613037109375, -34.04804992675781, -4.873089790344238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671304948375E9, 2021-04-17 16:45:30.494
147.0, -6.660761833190918, 29.919198989868164, -27.136714935302734, 14.148041725158691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305102708E9, 2021-04-17 16:45:30.510
147.0, 24.69455909729004, 43.117305755615234, -28.748611450195312, 24.238290786743164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305102708E9, 2021-04-17 16:45:30.510
148.0, 16.1040096282959, 35.92173767089844, -41.6437873840332, 10.052850723266602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305108907E9, 2021-04-17 16:45:30.510
148.0, -31.987363815307617, 24.851634979248047, -40.30116271972656, -7.446140766143799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305108907E9, 2021-04-17 16:45:30.510
149.0, 9.7686185836792, 37.86274719238281, -9.69756031036377, 11.668487548828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305245051E9, 2021-04-17 16:45:30.524
149.0, 10.509119033813477, 25.95864486694336, -32.9709587097168, 24.141054153442383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305245051E9, 2021-04-17 16:45:30.524
150.0, 14.903501510620117, 49.65091323852539, -61.405418395996094, 14.85488224029541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305401304E9, 2021-04-17 16:45:30.540
150.0, 3.53794527053833, 27.80241584777832, -33.098114013671875, -5.650989055633545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305401304E9, 2021-04-17 16:45:30.540
151.0, -3.0854175090789795, 29.06650161743164, -55.80304718017578, 6.9449944496154785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305408387E9, 2021-04-17 16:45:30.540
151.0, 1.7876721620559692, 37.544857025146484, -60.82199478149414, 24.731958389282227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305408387E9, 2021-04-17 16:45:30.540
152.0, -2.255159616470337, 46.77866744995117, -63.884971618652344, 10.112689018249512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305544484E9, 2021-04-17 16:45:30.554
152.0, 4.285925388336182, 32.74656295776367, -60.95663070678711, -3.2537128925323486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305544484E9, 2021-04-17 16:45:30.554
153.0, -5.247079849243164, 35.248558044433594, -56.491188049316406, 11.500192642211914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305703316E9, 2021-04-17 16:45:30.570
153.0, 7.464840412139893, 38.771541595458984, -52.18656539916992, 18.411527633666992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305703316E9, 2021-04-17 16:45:30.570
154.0, 6.148395538330078, 38.99219512939453, -51.55078125, 6.817837715148926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130570879E9, 2021-04-17 16:45:30.570
154.0, -0.856437087059021, 40.544254302978516, -60.365726470947266, -6.152135372161865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130570879E9, 2021-04-17 16:45:30.570
155.0, -5.060084819793701, 37.47005844116211, -56.61086654663086, 8.796244621276855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305844448E9, 2021-04-17 16:45:30.584
155.0, -2.5431320667266846, 43.831626892089844, -46.43085861206055, 19.85512924194336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671305844448E9, 2021-04-17 16:45:30.584
156.0, 13.171927452087402, 36.47150421142578, -43.24072265625, 2.3262178897857666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306001108E9, 2021-04-17 16:45:30.600
156.0, 13.97226619720459, 29.500329971313477, -48.68601608276367, -6.690680980682373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306001108E9, 2021-04-17 16:45:30.600
157.0, 3.747379779815674, 32.196800231933594, -41.15760040283203, 7.618175983428955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306008244E9, 2021-04-17 16:45:30.600
157.0, 11.354336738586426, 31.239383697509766, -41.80834197998047, 9.738699913024902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306008244E9, 2021-04-17 16:45:30.600
158.0, 17.801923751831055, 43.5399169921875, -42.32444763183594, 12.416467666625977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306144545E9, 2021-04-17 16:45:30.614
158.0, 5.194721221923828, 41.258575439453125, -40.48441696166992, -6.941254138946533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306144545E9, 2021-04-17 16:45:30.614
159.0, -2.8348441123962402, 38.67056655883789, -40.357261657714844, 7.835090637207031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130629899E9, 2021-04-17 16:45:30.629
159.0, 8.250219345092773, 41.060359954833984, -33.056976318359375, 14.536991119384766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130629899E9, 2021-04-17 16:45:30.629
160.0, 7.008572578430176, 39.209110260009766, -32.41745376586914, -0.3814697861671448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306453712E9, 2021-04-17 16:45:30.645
160.0, 18.587303161621094, 43.71569061279297, -31.516136169433594, -15.658961296081543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306453712E9, 2021-04-17 16:45:30.645
161.0, 35.6001091003418, 41.99907684326172, -35.3121337890625, -5.13488245010376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306460044E9, 2021-04-17 16:45:30.646
161.0, -36.89037322998047, 38.98845672607422, -30.88409423828125, 1.196768045425415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306460044E9, 2021-04-17 16:45:30.646
162.0, -11.032705307006836, 44.63570785522461, -22.315982818603516, -0.721800684928894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306601064E9, 2021-04-17 16:45:30.660
162.0, -10.565217018127441, 41.987857818603516, -20.07952308654785, -11.444093704223633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6186671306601064E9, 2021-04-17 16:45:30.660
163.0, -8.452174186706543, 44.10464096069336, -21.504425048828125, 0.15333589911460876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130660921E9, 2021-04-17 16:45:30.660
163.0, 56.584686279296875, 47.949256896972656, -11.193520545959473, 3.511765956878662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130660921E9, 2021-04-17 16:45:30.660
164.0, 10.520339012145996, 31.36280059814453, -21.257591247558594, -42.24591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130674513E9, 2021-04-17 16:45:30.674
164.0, -89.29759216308594, 18.44892692565918, -31.748010635375977, -52.48949432373047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618667130674513E9, 2021-04-17 16:45:30.674
