1276,04-17,16:41:05.6292270+03:00,1618666865.62923,0.5,101.9
1277,04-17,16:41:05.6602096+03:00,1618666865.66021,0.5,101.8
1278,04-17,16:41:05.6632110+03:00,1618666865.66421,0.5,101.8
1279,04-17,16:41:05.6891929+03:00,1618666865.68919,0.5,101.8
1280,04-17,16:41:05.7241745+03:00,1618666865.72417,0.5,101.7
1281,04-17,16:41:05.7261714+03:00,1618666865.72617,0.5,101.7
1282,04-17,16:41:05.7531603+03:00,1618666865.75416,0.5,101.7
1283,04-17,16:41:05.7961342+03:00,1618666865.79613,0.4,101.6
1284,04-17,16:41:05.7971316+03:00,1618666865.79713,0.4,101.6
1285,04-17,16:41:05.8491028+03:00,1618666865.85012,0.4,101.6
1286,04-17,16:41:05.8501174+03:00,1618666865.8511,0.4,101.6
1287,04-17,16:41:05.8511004+03:00,1618666865.8511,0.4,101.6
1288,04-17,16:41:05.8910800+03:00,1618666865.89108,0.4,101.5
1289,04-17,16:41:05.8920945+03:00,1618666865.89209,0.4,101.5
1290,04-17,16:41:05.9200768+03:00,1618666865.92008,0.4,101.4
1291,04-17,16:41:05.9220608+03:00,1618666865.92206,0.4,101.4
1292,04-17,16:41:05.9510443+03:00,1618666865.95104,0.4,101.2
1293,04-17,16:41:05.9820293+03:00,1618666865.98203,0.4,101.2
1294,04-17,16:41:05.9830268+03:00,1618666865.98303,0.4,101.2
1295,04-17,16:41:06.0210044+03:00,1618666866.021,0.4,101
1296,04-17,16:41:06.0220051+03:00,1618666866.023,0.4,101
1297,04-17,16:41:06.0539872+03:00,1618666866.05399,0.4,100.8
1298,04-17,16:41:06.0889624+03:00,1618666866.08896,0.4,100.7
1299,04-17,16:41:06.0899623+03:00,1618666866.08996,0.4,100.7
1300,04-17,16:41:06.1169463+03:00,1618666866.11695,0.4,100.7
1301,04-17,16:41:06.1179475+03:00,1618666866.11795,0.4,100.7
1302,04-17,16:41:06.1469314+03:00,1618666866.14693,0.4,100.6
1303,04-17,16:41:06.1819125+03:00,1618666866.18191,0.4,100.6
1304,04-17,16:41:06.1829106+03:00,1618666866.18291,0.4,100.6
1305,04-17,16:41:06.2148899+03:00,1618666866.21489,0.4,100.5
1306,04-17,16:41:06.2518688+03:00,1618666866.25187,0.4,100.4
1307,04-17,16:41:06.2538687+03:00,1618666866.25387,0.4,100.4
1308,04-17,16:41:06.2838532+03:00,1618666866.28385,0.4,100.4
1309,04-17,16:41:06.2848527+03:00,1618666866.28485,0.4,100.4
1310,04-17,16:41:06.3278252+03:00,1618666866.32783,0.4,100.4
1311,04-17,16:41:06.3298280+03:00,1618666866.32983,0.4,100.4
1312,04-17,16:41:06.3558110+03:00,1618666866.35581,0.4,100.3
1313,04-17,16:41:06.3907951+03:00,1618666866.3908,0.4,100.3
1314,04-17,16:41:06.3927873+03:00,1618666866.39279,0.4,100.3
1315,04-17,16:41:06.4107837+03:00,1618666866.41078,0.4,100.3
1316,04-17,16:41:06.4437752+03:00,1618666866.44378,0.4,100.3
1317,04-17,16:41:06.4447789+03:00,1618666866.44478,0.4,100.3
1318,04-17,16:41:06.4777420+03:00,1618666866.47774,0.4,100.3
1319,04-17,16:41:06.4787409+03:00,1618666866.47874,0.4,100.3
