166.000000,-123.560685,-11.668488,227.539253,-104.335729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.399523,0.000000
166.000000,-124.690134,-20.378715,209.583994,-60.807033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.399523,0.000000
167.000000,-120.643563,-17.308257,214.838553,-82.120723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.415263,0.000000
167.000000,-121.645856,-17.311997,220.478322,-137.258068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.415263,0.000000
168.000000,-125.987880,-15.961893,213.555767,-91.668688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.415996,0.000000
168.000000,-128.142062,-19.630735,217.389165,-69.524740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.415996,0.000000
169.000000,-124.899569,-20.094482,226.316306,-95.977053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.429507,0.000000
169.000000,-119.790866,-23.153721,217.164771,-137.792874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.429507,0.000000
170.000000,-114.828018,-57.785194,202.261269,-97.286018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.445238,0.000000
170.000000,-112.460662,-6.010019,228.100238,-118.356614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.445238,0.000000
171.000000,-124.469480,-12.607203,205.735636,-77.730081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.445953,0.000000
171.000000,-136.736352,-10.408142,232.262747,-111.392920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.445953,0.000000
172.000000,-111.185356,2.528172,207.422331,-78.018053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.459514,0.000000
172.000000,-118.205148,0.003740,228.339592,-45.854913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.459514,0.000000
173.000000,-126.541385,-2.890943,215.608972,-130.844140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.475252,0.000000
173.000000,-124.562978,-20.348796,211.973790,-111.804309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.475252,0.000000
174.000000,-128.478653,2.240200,234.992874,-85.707287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.475970,0.000000
174.000000,-124.839730,-5.299438,221.906964,-62.804140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.475970,0.000000
175.000000,-127.970027,-8.545671,227.606571,-110.289650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.489492,0.000000
175.000000,-126.619923,-11.975160,222.049080,-127.238876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.489492,0.000000
176.000000,-130.356083,-16.788411,219.969696,-82.838784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.505312,0.000000
176.000000,-123.770119,-17.390535,215.029288,-71.076799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.505312,0.000000
177.000000,-126.320731,-23.793244,217.920231,-108.528157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.505952,0.000000
177.000000,-114.173536,-13.961047,219.401231,-137.041154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.505952,0.000000
178.000000,-118.859630,-9.095437,220.283847,-74.850358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.519587,0.000000
178.000000,-124.387203,-8.343717,214.131712,-72.479261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.519587,0.000000
179.000000,-125.909342,-19.043571,226.548180,-119.732897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.535223,0.000000
179.000000,-121.256906,-19.959846,221.858345,-141.944163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.535223,0.000000
180.000000,-111.933336,-6.354090,231.122077,-87.165848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.535955,0.000000
180.000000,-119.076545,-7.109550,227.296160,-70.960862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.535955,0.000000
181.000000,-126.806918,-20.094482,226.585579,-133.660285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.549618,0.000000
181.000000,-118.519300,-19.092189,216.974036,-110.117614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.549618,0.000000
182.000000,-115.568518,-29.077722,219.902377,-93.475059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.565229,0.000000
182.000000,-100.425664,-33.210312,202.130373,-89.884756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.565229,0.000000
183.000000,-135.524625,-11.765725,235.105071,-113.487264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.565952,0.000000
183.000000,-125.221200,1.821331,229.599938,-93.650835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.565952,0.000000
184.000000,-130.262585,-11.096283,214.404725,-58.409758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.579555,0.000000
184.000000,-118.160269,10.557738,232.139330,-81.013713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.579555,0.000000
185.000000,-125.494213,-6.473767,237.397629,-88.919861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.595249,0.000000
185.000000,-118.504340,-28.262424,225.504748,-111.482678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1618432612.595249,0.000000
